日付,Ｒ,場所,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2016. 9.10,1,中山,1,5,12,10,2,7,15,6,,,11,11,,,,11
2016. 9.10,1,中山,4,5,13,12,8,8,14,14,,,9,11,,,7,8
2016. 9.10,1,中山,1,8,14,16,1,16,13,11,,,9,8,,,12,13
2016. 9.10,1,中山,8,7,15,10,15,9,10,11,,,7,10,,11,8,8
2016. 9.10,1,中山,5,4,16,６,10,6,7,7,,,11,13,,,,9
2016. 9. 4,1,新潟,7,4,１,２,13,8,1,1,,,6,6,,,11,10
2016. 9. 4,1,新潟,8,8,２,３,17,10,3,3,,,3,3,,,1,1
2016. 9. 4,1,新潟,2,6,３,４,3,12,2,4,,,12,11,,,11,12
2016. 9. 4,1,新潟,5,5,４,７,9,7,8,9,,,12,12,9,10,12,12
2016. 9. 4,1,新潟,7,1,５,13,15,1,6,2,,,5,3,,,15,15
2016. 9. 4,1,新潟,6,5,６,６,11,9,5,4,,,16,16,,,8,7
2016. 9. 4,1,新潟,3,8,７,８,5,13,11,5,,,6,6,,,12,12
2016. 9. 4,1,新潟,4,8,８,７,8,17,7,6,,,16,16,,,3,3
2016. 9. 4,1,新潟,1,2,９,８,2,2,17,9,,,14,14,,,7,8
2016. 9. 4,1,新潟,8,3,10,７,18,5,12,11,,,2,2,,,7,7
2016. 9. 4,1,新潟,3,1,11,16,6,1,15,12,,,14,15,,,14,15
2016. 9. 4,1,新潟,7,5,12,８,14,9,14,15,,,3,3,,,6,6
2016. 9. 4,1,新潟,2,7,13,８,4,14,9,10,,,9,8,,,5,4
2016. 9. 4,1,新潟,6,2,14,11,12,4,16,13,,,8,8,,,16,16
2016. 9. 4,1,新潟,1,1,15,６,1,1,4,7,,,18,18,15,15,14,12
2016. 9. 4,1,新潟,8,7,16,17,16,13,18,9,,,9,8,,,17,18
2016. 9. 4,1,新潟,5,2,17,10,10,4,10,15,,,9,12,,,10,10
2016. 9. 4,1,新潟,4,1,18,10,7,1,13,13,,,1,1,,,8,8
2016. 8.27,1,新潟,7,2,１,４,13,2,1,5,,,8,8,,8,9,9
2016. 8.27,1,新潟,7,4,２,３,15,8,5,6,,,3,3,,,9,9
2016. 8.27,1,新潟,8,7,３,４,16,13,2,7,,,5,4,,,2,2
2016. 8.27,1,新潟,2,1,４,４,3,2,3,8,,,1,1,,,6,6
2016. 8.27,1,新潟,8,8,５,16,18,16,13,6,,,17,17,,,16,18
2016. 8.27,1,新潟,7,8,６,３,14,12,6,8,,,10,10,,,9,9
2016. 8.27,1,新潟,1,4,７,８,2,7,8,10,,,4,4,,,9,7
2016. 8.27,1,新潟,6,1,８,３,12,1,4,7,,,15,13,,,11,10
2016. 8.27,1,新潟,4,6,９,９,7,9,14,13,,,2,2,,,10,8
2016. 8.27,1,新潟,2,7,10,13,4,15,9,9,,,15,16,,,3,3
2016. 8.27,1,新潟,5,7,11,６,9,13,7,13,,,11,10,13,13,13,11
2016. 8.27,1,新潟,3,8,12,15,6,16,15,15,,,9,8,,,6,6
2016. 8.27,1,新潟,5,2,13,13,10,3,18,16,,,7,6,,,10,10
2016. 8.27,1,新潟,8,8,14,６,17,13,12,5,,,11,10,,,5,5
2016. 8.27,1,新潟,6,6,15,５,11,11,10,7,,,13,13,,,4,4
2016. 8.27,1,新潟,1,5,16,12,1,9,17,14,,,17,17,,,13,13
2016. 8.27,1,新潟,3,4,17,８,5,5,11,10,,,13,13,,,5,5
2016. 8.27,1,新潟,4,6,18,15,8,11,16,15,,,5,6,,,6,6
2016. 8.21,1,新潟,5,7,１,２,9,12,1,1,,,1,1,1,2,1,2
2016. 8.21,1,新潟,2,1,２,３,4,1,2,7,,,3,4,,,9,7
2016. 8.21,1,新潟,8,5,３,４,18,5,10,7,,,12,12,,,5,5
2016. 8.21,1,新潟,6,6,４,４,12,12,4,2,,,14,14,,,6,6
2016. 8.21,1,新潟,7,3,５,６,13,5,11,8,,,10,8,,,7,6
2016. 8.21,1,新潟,8,2,６,４,17,2,7,5,,,10,8,2,1,2,1
2016. 8.21,1,新潟,6,4,７,２,11,7,5,16,,,5,5,,,1,1
2016. 8.21,1,新潟,1,1,８,11,2,2,14,10,,,12,12,,,18,18
2016. 8.21,1,新潟,7,3,９,４,15,5,9,8,,,3,2,2,2,2,2
2016. 8.21,1,新潟,4,2,10,２,8,4,3,17,,,6,8,,,12,11
2016. 8.21,1,新潟,7,7,11,５,14,13,12,14,,,2,2,,,3,3
2016. 8.21,1,新潟,8,5,12,２,16,9,6,17,,,6,8,,,4,4
2016. 8.21,1,新潟,4,8,13,４,7,16,8,12,,,6,6,,,12,9
2016. 8.21,1,新潟,2,6,14,10,3,10,15,14,,,16,16,,,12,13
2016. 8.21,1,新潟,3,2,15,15,6,3,13,12,,,6,6,4,3,8,13
2016. 8.21,1,新潟,1,7,16,14,1,14,17,18,,,16,16,,,16,16
2016. 8.21,1,新潟,5,2,17,14,10,2,16,8,,,14,15,,,12,14
2016. 8.21,1,新潟,3,7,消,８,5,14,,12,,,,,,,14,14
2016. 8.20,1,新潟,3,3,１,５,6,4,11,5,,,12,12,,,12,12
2016. 8.20,1,新潟,6,3,２,２,11,5,3,4,,,8,8,,,1,1
2016. 8.20,1,新潟,7,3,３,９,14,6,8,2,,,14,13,,,2,1
2016. 8.20,1,新潟,2,8,４,４,4,15,5,3,,,18,18,,,14,14
2016. 8.20,1,新潟,4,1,５,５,8,2,4,8,,,8,8,,,13,11
2016. 8.20,1,新潟,2,4,６,２,3,8,2,3,,,3,3,,,5,5
2016. 8.20,1,新潟,5,5,７,11,9,10,15,10,,,8,8,,,15,16
2016. 8.20,1,新潟,7,3,８,９,13,6,13,7,,,2,2,,,10,10
2016. 8.20,1,新潟,1,8,９,３,2,15,12,6,,,8,8,,,4,3
2016. 8.20,1,新潟,5,5,10,７,10,8,14,9,,,17,17,,,7,7
2016. 8.20,1,新潟,8,6,11,６,16,10,10,8,,,3,3,3,3,3,2
2016. 8.20,1,新潟,3,6,12,７,5,10,6,3,,,5,5,4,5,4,3
2016. 8.20,1,新潟,8,2,13,３,18,4,1,1,,,1,1,,,13,11
2016. 8.20,1,新潟,7,6,14,12,15,11,16,15,,,14,15,,,15,15
2016. 8.20,1,新潟,4,6,15,４,7,11,7,4,,,5,5,,,6,6
2016. 8.20,1,新潟,6,2,16,６,12,4,9,6,,,7,5,,,5,5
2016. 8.20,1,新潟,1,2,17,16,1,3,17,17,,,12,13,,,17,17
2016. 8.20,1,新潟,8,2,18,14,17,4,18,18,,,14,15,,,11,11
2016. 8.13,1,新潟,4,4,１,６,8,6,9,11,,,3,4,,,5,5
2016. 8.13,1,新潟,6,7,２,３,12,13,5,8,,,1,1,,,5,5
2016. 8.13,1,新潟,1,2,３,５,1,3,3,2,,,9,8,,,4,3
2016. 8.13,1,新潟,5,2,４,３,9,2,6,3,,,5,2,,,3,3
2016. 8.13,1,新潟,1,4,５,３,2,8,1,6,,,11,10,,,10,10
2016. 8.13,1,新潟,3,5,６,７,6,5,7,7,,,10,12,,3,3,3
2016. 8.13,1,新潟,3,2,７,７,5,4,11,10,,,7,7,,,2,2
2016. 8.13,1,新潟,7,5,８,８,14,10,10,11,,,5,4,,,8,8
2016. 8.13,1,新潟,2,6,９,12,4,11,14,16,,,8,8,,,4,4
2016. 8.13,1,新潟,2,5,10,７,3,10,8,11,,,11,10,,,11,11
2016. 8.13,1,新潟,6,6,11,６,11,9,12,8,,,13,13,,,7,7
2016. 8.13,1,新潟,8,8,12,９,16,17,13,17,,,3,4,,,3,3
2016. 8.13,1,新潟,8,4,13,10,15,7,4,3,,,2,2,,,4,5
2016. 8.13,1,新潟,4,1,14,15,7,2,16,16,,,15,14,,,16,14
2016. 8.13,1,新潟,7,6,15,11,13,9,15,12,,,15,15,,,,11
2016. 8.13,1,新潟,5,4,止,６,10,7,2,1,,,13,15,,,8,8
2016. 7.31,1,新潟,6,1,１,３,11,1,1,8,,,4,4,9,8,7,7
2016. 7.31,1,新潟,3,8,２,３,5,14,4,6,,,1,1,7,7,6,5
2016. 7.31,1,新潟,1,1,３,15,1,1,7,4,,,11,10,,,16,16
2016. 7.31,1,新潟,8,1,４,４,15,1,3,12,,,14,14,,,13,10
2016. 7.31,1,新潟,4,2,５,６,8,2,2,2,,,6,6,,,13,11
2016. 7.31,1,新潟,7,1,６,４,14,1,6,11,,,9,11,,,13,13
2016. 7.31,1,新潟,2,1,７,４,3,1,8,7,,,6,7,,,8,7
2016. 7.31,1,新潟,8,8,８,10,16,13,9,12,,,2,2,12,10,10,10
2016. 7.31,1,新潟,1,7,９,９,2,11,13,13,,,13,12,,13,13,13
2016. 7.31,1,新潟,3,3,10,９,6,4,11,9,,,4,4,,,10,10
2016. 7.31,1,新潟,5,4,11,13,10,6,10,13,,,15,16,5,7,6,8
2016. 7.31,1,新潟,7,8,12,14,13,14,14,15,,,2,2,,,9,9
2016. 7.31,1,新潟,5,6,13,12,9,12,16,11,,,8,8,,,15,14
2016. 7.31,1,新潟,6,7,14,11,12,13,15,14,,,15,14,,,13,12
2016. 7.31,1,新潟,4,3,15,15,7,5,12,9,,,11,12,15,15,15,15
2016. 7.31,1,新潟,2,6,16,４,4,10,5,7,,,9,8,,,8,6
2016. 7.24,1,福島,3,5,１,２,6,5,1,1,,,2,2,,,2,2
2016. 7.24,1,福島,5,2,２,２,9,4,4,2,,,1,1,,,1,1
2016. 7.24,1,福島,4,1,３,５,8,1,6,8,,,10,10,,,14,13
2016. 7.24,1,福島,5,3,４,４,10,5,5,7,,,4,5,,,12,11
2016. 7.24,1,福島,2,5,５,３,3,9,2,1,,,4,3,,,5,2
2016. 7.24,1,福島,6,5,６,３,12,8,7,4,,,8,8,,,3,3
2016. 7.24,1,福島,1,6,７,14,2,10,10,4,,,4,3,,,3,5
2016. 7.24,1,福島,1,8,８,７,1,15,12,9,,,10,11,,,6,6
2016. 7.24,1,福島,2,1,９,７,4,2,9,13,,,8,9,,,5,4
2016. 7.24,1,福島,4,6,10,２,7,11,3,10,,,4,5,,,8,6
2016. 7.24,1,福島,7,8,11,９,13,15,8,4,,,12,12,,,7,9
2016. 7.24,1,福島,6,3,12,12,11,4,14,11,,,14,14,,,10,10
2016. 7.24,1,福島,7,7,13,５,14,7,11,6,,,2,5,,,5,5
2016. 7.24,1,福島,8,1,14,11,15,1,13,7,,,12,12,,,2,3
2016. 7.24,1,福島,8,6,15,13,16,10,16,15,,,15,15,,,10,11
2016. 7.24,1,福島,3,6,16,16,5,12,15,14,,,16,16,,,15,15
2016. 6.26,1,東京,7,3,１,３,14,5,1,4,,,2,2,,,4,4
2016. 6.26,1,東京,5,2,２,６,9,3,6,5,,,12,13,,,8,8
2016. 6.26,1,東京,4,3,３,４,7,6,2,7,,,10,10,,,8,10
2016. 6.26,1,東京,5,5,４,３,10,6,4,4,,,3,4,,,6,8
2016. 6.26,1,東京,6,,５,,11,,10,,,,7,6,,,,
2016. 6.26,1,東京,3,3,６,９,6,5,14,14,,,7,6,,,10,12
2016. 6.26,1,東京,1,2,７,８,2,3,3,14,,,1,1,,,4,6
2016. 6.26,1,東京,8,3,８,13,16,5,15,12,,,3,3,,,14,15
2016. 6.26,1,東京,4,1,９,８,8,2,7,10,,,9,9,,7,6,5
2016. 6.26,1,東京,7,8,10,14,13,17,11,18,,,5,4,,3,2,3
2016. 6.26,1,東京,1,3,11,10,1,6,12,8,,,16,16,,,15,15
2016. 6.26,1,東京,3,1,12,８,5,1,5,12,,,12,11,,,8,9
2016. 6.26,1,東京,8,5,13,６,15,10,8,8,,,14,14,,,15,12
2016. 6.26,1,東京,2,3,14,12,3,5,9,11,,,14,14,,,12,12
2016. 6.26,1,東京,2,3,15,12,4,6,16,14,,,10,11,,,6,7
2016. 6.26,1,東京,6,3,16,14,12,6,13,10,,,5,6,9,8,10,9
2016. 6.25,1,東京,1,2,１,３,2,3,2,5,,,8,7,,,15,14
2016. 6.25,1,東京,4,5,２,２,8,5,1,3,,,11,10,,,6,5
2016. 6.25,1,東京,7,6,３,５,13,8,3,5,,,1,1,,,1,1
2016. 6.25,1,東京,4,5,４,９,7,10,13,11,,,6,7,,,11,10
2016. 6.25,1,東京,8,7,５,７,16,10,6,7,,,3,3,,,8,8
2016. 6.25,1,東京,5,8,６,５,9,12,4,3,,,8,7,,,9,7
2016. 6.25,1,東京,3,7,７,11,5,14,9,10,,,11,10,,,8,8
2016. 6.25,1,東京,7,5,８,11,14,5,14,11,,,6,4,,10,10,11
2016. 6.25,1,東京,6,4,９,９,12,4,5,8,,,5,4,,,12,9
2016. 6.25,1,東京,2,7,10,13,3,14,7,10,,,15,15,,,16,16
2016. 6.25,1,東京,3,1,11,10,6,1,10,10,,,11,10,,6,6,3
2016. 6.25,1,東京,1,2,12,10,1,4,15,18,,,14,14,,,13,14
2016. 6.25,1,東京,6,7,13,８,11,12,12,9,,,3,4,,,8,8
2016. 6.25,1,東京,5,7,14,７,10,9,8,8,,,8,10,,,7,8
2016. 6.25,1,東京,8,1,15,11,15,2,11,11,,,2,2,,,13,12
2016. 6.25,1,東京,2,6,16,15,4,11,16,14,,,16,15,,,15,15
2016. 6.19,1,東京,3,8,１,４,6,14,1,2,,,1,1,2,2,1,1
2016. 6.19,1,東京,7,1,２,11,14,2,5,7,,,2,2,9,9,9,9
2016. 6.19,1,東京,1,2,３,５,2,3,3,5,,,15,14,5,5,5,6
2016. 6.19,1,東京,6,1,４,５,12,2,4,4,,,5,4,8,8,7,6
2016. 6.19,1,東京,6,6,５,12,11,10,16,11,,,8,7,14,15,15,15
2016. 6.19,1,東京,1,4,６,13,1,7,10,13,,,4,4,,,4,4
2016. 6.19,1,東京,2,2,７,15,4,3,13,12,,,12,11,,,2,4
2016. 6.19,1,東京,8,1,８,10,16,1,9,12,,,10,11,,,14,15
2016. 6.19,1,東京,5,2,９,５,10,4,2,3,,,2,2,,,4,5
2016. 6.19,1,東京,4,8,10,６,7,16,7,6,,,5,6,,,5,4
2016. 6.19,1,東京,8,8,11,13,15,16,12,16,,,10,9,,,11,12
2016. 6.19,1,東京,5,1,12,９,9,1,11,4,,,14,14,9,8,9,8
2016. 6.19,1,東京,2,7,13,14,3,11,15,12,,,8,9,,7,10,14
2016. 6.19,1,東京,4,3,14,11,8,6,6,7,,,5,8,,,1,2
2016. 6.19,1,東京,3,7,15,７,5,13,8,5,,,12,13,,,6,6
2016. 6.19,1,東京,7,2,16,10,13,3,14,10,,,15,14,,,12,11
2016. 6.12,1,東京,8,5,１,７,15,9,8,12,,,2,2,,,6,5
2016. 6.12,1,東京,1,4,２,２,1,7,1,1,,,7,9,,,3,2
2016. 6.12,1,東京,8,2,３,５,16,4,6,4,,,4,3,,,3,5
2016. 6.12,1,東京,6,5,４,11,11,9,12,5,,,2,3,,,10,11
2016. 6.12,1,東京,2,3,５,４,4,4,3,7,,,4,5,,,10,10
2016. 6.12,1,東京,3,,６,,6,,5,,,,4,5,,,,
2016. 6.12,1,東京,4,1,７,４,8,2,2,3,,,7,7,,,9,8
2016. 6.12,1,東京,6,4,８,８,12,8,9,14,,,15,14,,,10,10
2016. 6.12,1,東京,3,1,９,３,5,2,7,9,,,14,12,,,7,6
2016. 6.12,1,東京,7,3,10,10,14,6,11,9,,,7,7,,,7,7
2016. 6.12,1,東京,5,8,11,３,10,16,4,2,,,1,1,,,2,1
2016. 6.12,1,東京,1,8,12,11,2,16,13,6,,,12,10,,,15,14
2016. 6.12,1,東京,2,4,13,11,3,7,14,11,,,10,12,,,6,6
2016. 6.12,1,東京,4,2,14,16,7,3,15,16,,,10,10,,,17,18
2016. 6.12,1,東京,5,,15,,9,,16,,,,16,16,,,,
2016. 6.12,1,東京,7,,16,,13,,10,,,,12,15,,,,
2016. 6.11,1,東京,6,3,１,７,12,5,3,7,,,1,1,,2,3,3
2016. 6.11,1,東京,8,1,２,３,15,2,1,3,,,2,2,,,5,5
2016. 6.11,1,東京,3,3,３,４,5,6,4,12,,,4,4,,,7,7
2016. 6.11,1,東京,7,6,４,４,14,12,2,2,,,6,5,,,10,9
2016. 6.11,1,東京,2,3,５,６,4,6,5,10,,,8,8,,,12,12
2016. 6.11,1,東京,3,3,６,６,6,5,7,6,,,6,8,,,1,1
2016. 6.11,1,東京,5,7,７,５,9,14,8,8,,,14,13,,,9,9
2016. 6.11,1,東京,4,6,８,４,7,12,6,7,,,8,7,,,13,12
2016. 6.11,1,東京,1,,９,,1,,11,,,,11,10,,,,
2016. 6.11,1,東京,7,6,10,８,13,11,16,14,,,14,15,,,16,16
2016. 6.11,1,東京,6,5,11,11,11,8,13,7,,,4,5,,4,4,4
2016. 6.11,1,東京,1,4,12,９,2,7,14,11,,,11,10,5,5,6,6
2016. 6.11,1,東京,2,7,13,15,3,13,15,11,,,8,12,,,14,14
2016. 6.11,1,東京,5,7,14,14,10,14,12,11,,,13,13,,,10,12
2016. 6.11,1,東京,4,6,15,11,8,11,10,13,,,2,3,1,1,1,1
2016. 6.11,1,東京,8,7,止,８,16,11,9,7,,,,,10,10,11,9
2016. 6. 5,1,東京,4,2,１,８,7,2,1,1,,,3,4,7,7,9,6
2016. 6. 5,1,東京,2,8,２,11,4,16,9,9,,,1,1,5,5,4,6
2016. 6. 5,1,東京,8,8,３,10,16,16,3,6,,,2,2,,6,8,6
2016. 6. 5,1,東京,3,5,４,７,6,9,7,13,,,8,10,14,13,12,13
2016. 6. 5,1,東京,8,7,５,13,15,11,11,7,,,3,3,,9,6,6
2016. 6. 5,1,東京,2,8,６,４,3,14,5,12,,,8,8,,,11,11
2016. 6. 5,1,東京,6,7,７,３,12,12,6,13,,,5,6,5,5,5,3
2016. 6. 5,1,東京,4,4,８,５,8,6,4,7,,,8,8,,,14,13
2016. 6. 5,1,東京,7,,９,,14,,8,,,,5,4,,,,
2016. 6. 5,1,東京,1,1,10,５,1,2,2,5,,,5,6,,,8,7
2016. 6. 5,1,東京,5,,11,,9,,10,,,,11,11,,,,
2016. 6. 5,1,東京,7,7,12,８,13,13,13,14,,,13,13,11,11,11,11
2016. 6. 5,1,東京,3,,13,,5,,12,,,,14,15,,,,
2016. 6. 5,1,東京,6,3,14,13,11,6,14,12,,,11,11,,9,9,9
2016. 6. 5,1,東京,1,,15,,2,,16,,,,14,13,,,,
2016. 6. 5,1,東京,5,,16,,10,,15,,,,16,16,,,,
2016. 6. 4,1,東京,3,8,１,４,6,15,3,3,,,1,1,,,6,4
2016. 6. 4,1,東京,4,3,２,８,7,5,6,1,,,2,2,,,4,6
2016. 6. 4,1,東京,6,7,３,４,12,13,7,6,,,4,4,,,4,5
2016. 6. 4,1,東京,6,7,４,２,11,13,2,8,,,9,10,,,11,11
2016. 6. 4,1,東京,7,8,５,５,13,15,9,10,,,4,4,,,7,6
2016. 6. 4,1,東京,3,2,６,４,5,4,4,8,,,12,12,,,6,6
2016. 6. 4,1,東京,2,7,７,８,3,14,11,6,,,7,6,,,12,11
2016. 6. 4,1,東京,5,7,８,６,9,14,5,6,,,7,6,,,11,10
2016. 6. 4,1,東京,8,2,９,４,16,3,1,8,,,9,6,,,14,14
2016. 6. 4,1,東京,4,2,10,９,8,3,10,9,,,9,10,,,12,10
2016. 6. 4,1,東京,8,3,11,６,15,6,8,6,,,2,2,,,7,6
2016. 6. 4,1,東京,5,2,12,11,10,4,14,13,,,12,12,,,15,14
2016. 6. 4,1,東京,1,3,13,15,1,5,15,16,,,4,6,,,16,16
2016. 6. 4,1,東京,1,2,14,外,2,4,13,,,,16,15,,,,
2016. 6. 4,1,東京,2,8,15,12,4,15,12,11,,,15,14,,,4,3
2016. 6. 4,1,東京,7,,16,,14,,16,,,,14,15,,,,
2016. 5.29,1,東京,7,5,１,６,14,10,5,10,,,4,4,,,12,10
2016. 5.29,1,東京,8,7,２,２,15,14,1,3,,,2,2,,,6,4
2016. 5.29,1,東京,4,1,３,３,7,1,3,4,,,7,6,,,7,8
2016. 5.29,1,東京,7,8,４,４,13,16,2,1,,,9,8,,,14,14
2016. 5.29,1,東京,1,3,５,11,1,4,11,7,,,13,12,12,12,11,10
2016. 5.29,1,東京,5,1,６,５,9,2,6,10,,,7,8,,,5,6
2016. 5.29,1,東京,4,6,７,９,8,11,4,14,,,12,12,,,15,16
2016. 5.29,1,東京,6,4,８,６,11,7,8,7,,,9,10,,,7,7
2016. 5.29,1,東京,8,8,９,12,16,15,9,5,,,6,4,,,15,14
2016. 5.29,1,東京,3,3,10,10,6,6,10,8,,,1,1,,,5,5
2016. 5.29,1,東京,5,8,11,９,10,14,16,13,,,14,14,10,10,10,10
2016. 5.29,1,東京,2,8,12,12,3,16,15,10,,,9,10,,,2,2
2016. 5.29,1,東京,3,6,13,12,5,11,12,15,,,15,15,14,14,10,9
2016. 5.29,1,東京,1,6,14,９,2,9,14,11,,,15,15,13,13,13,12
2016. 5.29,1,東京,6,4,15,９,12,4,7,8,,,2,2,,1,1,1
2016. 5.29,1,東京,2,3,16,14,4,6,13,14,,,4,6,,,9,13
2016. 5.28,1,東京,4,6,１,７,7,11,8,11,,,1,1,,,3,1
2016. 5.28,1,東京,8,5,２,10,16,9,4,9,,,2,2,12,12,13,13
2016. 5.28,1,東京,8,5,３,２,15,9,2,1,,,3,3,,,3,2
2016. 5.28,1,東京,3,7,４,２,6,13,1,3,,,7,7,,,5,4
2016. 5.28,1,東京,6,7,５,８,12,12,5,4,,,5,4,12,12,11,10
2016. 5.28,1,東京,6,8,６,３,11,15,3,4,,,5,6,,,8,5
2016. 5.28,1,東京,7,8,７,５,13,16,6,6,,,9,8,,,7,6
2016. 5.28,1,東京,1,2,８,14,2,3,13,9,,,14,15,11,11,12,13
2016. 5.28,1,東京,3,4,９,９,5,7,14,11,,,10,12,,,6,6
2016. 5.28,1,東京,2,7,10,７,3,13,7,4,,,7,10,12,12,6,7
2016. 5.28,1,東京,7,6,11,４,14,10,9,8,,,12,10,7,7,8,7
2016. 5.28,1,東京,4,2,12,11,8,3,10,8,,,3,4,1,1,1,1
2016. 5.28,1,東京,5,8,13,11,9,15,12,13,,,12,13,,,11,10
2016. 5.28,1,東京,5,6,14,11,10,11,15,15,,,10,8,11,12,10,10
2016. 5.28,1,東京,1,4,15,５,1,8,11,13,,,14,13,,,12,11
2016. 5.28,1,東京,2,7,16,16,4,14,16,16,,,14,16,,,14,16
2016. 5.22,1,東京,5,3,１,３,10,5,1,2,,,6,4,,,3,3
2016. 5.22,1,東京,2,7,２,２,4,13,2,1,,,1,1,,,1,1
2016. 5.22,1,東京,3,6,３,４,5,11,5,4,,,3,3,,,5,3
2016. 5.22,1,東京,6,1,４,５,12,2,7,7,,,13,12,,,9,9
2016. 5.22,1,東京,7,7,５,10,14,14,8,6,,,9,9,,4,4,4
2016. 5.22,1,東京,8,6,６,９,16,11,6,11,,,5,4,,,12,12
2016. 5.22,1,東京,8,5,７,６,15,9,4,3,,,6,7,12,12,12,10
2016. 5.22,1,東京,3,7,８,６,6,14,9,12,,,2,2,,,4,3
2016. 5.22,1,東京,4,7,９,４,7,13,3,2,,,9,7,,,13,13
2016. 5.22,1,東京,2,4,10,12,3,4,16,12,,,9,12,4,5,3,4
2016. 5.22,1,東京,4,2,11,12,8,3,15,12,,,15,14,10,10,12,12
2016. 5.22,1,東京,1,5,12,消,1,9,10,,,,13,14,,,,
2016. 5.22,1,東京,1,2,13,15,2,3,13,14,,,16,14,,,15,15
2016. 5.22,1,東京,7,8,14,８,13,15,11,13,,,12,11,,,3,3
2016. 5.22,1,東京,5,6,15,12,9,11,14,12,,,6,9,,,13,13
2016. 5.22,1,東京,6,8,16,12,11,15,12,8,,,3,4,,,15,15
2016. 5.21,1,東京,5,2,１,３,9,3,3,2,,,11,11,,,3,3
2016. 5.21,1,東京,4,7,２,２,7,13,1,5,,,3,2,,,4,3
2016. 5.21,1,東京,8,1,３,４,16,1,2,2,,,2,1,,,8,8
2016. 5.21,1,東京,6,3,４,12,12,5,5,2,,,5,6,,3,6,4
2016. 5.21,1,東京,2,3,５,４,4,5,4,3,,,3,5,,,5,5
2016. 5.21,1,東京,4,5,６,７,8,8,14,13,,,9,9,,,10,10
2016. 5.21,1,東京,5,5,７,７,10,10,10,10,,,16,16,,,9,9
2016. 5.21,1,東京,2,1,８,７,3,2,12,11,,,1,2,,,5,4
2016. 5.21,1,東京,3,3,９,４,5,5,8,10,,,5,7,,,5,4
2016. 5.21,1,東京,1,1,10,10,2,1,11,7,,,11,9,6,6,5,5
2016. 5.21,1,東京,8,2,11,14,15,3,15,11,,,13,12,,,12,14
2016. 5.21,1,東京,3,2,12,12,6,4,16,13,,,14,15,,,11,11
2016. 5.21,1,東京,6,4,13,２,11,8,6,12,,,9,4,,,2,2
2016. 5.21,1,東京,7,2,14,13,14,4,13,11,,,14,14,,,10,10
2016. 5.21,1,東京,1,7,15,８,1,14,7,2,,,7,12,,,8,9
2016. 5.21,1,東京,7,1,16,７,13,1,9,9,,,7,7,,,8,10
2016. 5.15,1,東京,2,4,１,２,3,6,2,4,,,3,3,1,1,1,1
2016. 5.15,1,東京,3,6,２,４,5,12,3,4,,,13,13,14,14,9,8
2016. 5.15,1,東京,8,1,３,６,15,2,1,3,,,7,7,,,2,2
2016. 5.15,1,東京,4,6,４,６,8,11,5,10,,,14,14,16,16,15,10
2016. 5.15,1,東京,1,4,５,12,1,8,6,2,,,1,1,1,1,1,2
2016. 5.15,1,東京,2,4,６,10,4,7,10,9,,,11,10,11,8,9,9
2016. 5.15,1,東京,5,7,７,15,9,13,7,2,,,2,2,14,13,13,15
2016. 5.15,1,東京,5,6,８,11,10,10,16,12,,,6,5,2,2,2,2
2016. 5.15,1,東京,1,4,９,15,2,8,11,14,,,7,10,5,5,8,10
2016. 5.15,1,東京,3,5,10,７,6,9,8,4,,,5,5,,,14,12
2016. 5.15,1,東京,6,7,11,10,11,13,9,5,,,11,10,8,8,8,8
2016. 5.15,1,東京,4,1,12,11,7,1,13,14,,,3,3,,,5,8
2016. 5.15,1,東京,7,2,13,６,14,4,12,10,,,7,8,,,14,12
2016. 5.15,1,東京,7,4,14,10,13,7,15,8,,,7,8,,,8,8
2016. 5.15,1,東京,8,5,15,15,16,10,14,10,,,15,15,,,11,11
2016. 5.15,1,東京,6,1,止,14,12,2,4,4,,,,,16,16,14,13
2016. 5.14,1,東京,2,6,１,11,3,10,8,7,,,7,7,6,6,3,4
2016. 5.14,1,東京,5,8,２,２,9,16,1,4,,,3,2,,,2,2
2016. 5.14,1,東京,1,3,３,５,2,6,3,3,,,5,5,4,4,6,4
2016. 5.14,1,東京,6,1,４,３,12,1,2,7,,,10,9,,,10,10
2016. 5.14,1,東京,4,3,５,12,8,6,13,10,,,12,11,,,13,13
2016. 5.14,1,東京,3,7,６,９,5,14,6,6,,,1,1,,,1,1
2016. 5.14,1,東京,7,2,７,13,14,4,15,15,,,15,15,,,14,14
2016. 5.14,1,東京,6,6,８,14,11,11,14,14,,,16,16,,14,15,15
2016. 5.14,1,東京,8,1,９,７,15,1,5,4,,,5,5,,,12,10
2016. 5.14,1,東京,3,4,10,６,6,7,9,14,,,7,7,,,6,6
2016. 5.14,1,東京,5,5,11,９,10,10,12,12,,,7,9,,,15,13
2016. 5.14,1,東京,8,3,12,９,16,5,10,11,,,2,2,11,9,12,13
2016. 5.14,1,東京,2,6,13,13,4,11,7,9,,,12,13,,,13,12
2016. 5.14,1,東京,1,6,14,12,1,11,16,11,,,3,4,,,16,16
2016. 5.14,1,東京,7,8,15,16,13,16,11,12,,,14,14,,,18,18
2016. 5.14,1,東京,4,2,16,６,7,3,4,10,,,10,11,,,10,10
2016. 5. 7,1,東京,1,1,１,２,1,2,1,4,,,1,1,,,1,1
